url,name,price_bdt,category,image_url,processor,generation,ram,storage,graphics_memory,gpu,display_inch,color,processor,camera_front,camera_rear,battery_mah,network,display_type,processor,storage,os
https://www.ryans.com/lenovo-ideapad-5-2-in-1-14akp10-amd-ryzen-ai-7-350-laptop,Lenovo IdeaPad 5 2 in 1 14AKP10 AMD Ryzen AI,155000,laptop,https://www.ryans.com/storage/products/small/lenovo-ideapad-5-2-in-1-14akp10-amd-ryzen-ai-7-11771485253.webp,Ryzen AI 7,Ryzen,24GB,512GB SSD,Shared,AMD Radeon 860M Graphics,14,Luna Gray,,,,,,,,,
https://www.ryans.com/lenovo-ideapad-5i-2-in-1-14ial10-laptop,Lenovo IdeaPad 5 2 in 1 14IAL10 Series 2 Inte,157000,laptop,https://www.ryans.com/storage/products/small/lenovo-ideapad-5i-2-in-1-14ial10-series-2-intel-21748951312.webp,Core Ultra 7,Ultra,16GB,1TB SSD,Shared,Intel Arc 140T Graphics,14,Luna Gray,,,,,,,,,
https://www.ryans.com/lenovo-yoga-7i-2-in-1-14iml9-intel-core-ultra-5-125h-storm-grey-laptop,Lenovo Yoga 7 2 in 1 14IML9 Intel Core Ultra,159000,laptop,https://www.ryans.com/storage/products/small/lenovo-yoga-7i-2-in-1-14iml9-intel-core-ultra-5-11724234114.webp,Core Ultra 5,Ultra,16GB,1TB SSD,Shared,Intel Arc Graphics,14,Storm Grey,,,,,,,,,
https://www.ryans.com/lenovo-yoga-slim-7-14imh9-series-1-intel-core-ultra-5-125h-laptop,Lenovo Yoga Slim 7 14IMH9 Series 1 Intel Core,159000,laptop,https://www.ryans.com/storage/products/small/lenovo-yoga-slim-7-14imh9-series-1-intel-core-11758021915.webp,Core Ultra 5,Ultra,16GB,512GB SSD,Shared,Intel Arc graphics,14,Luna Gray,,,,,,,,,
https://www.ryans.com/asus-tuf-gaming-a16-fa607nuq-amd-ryzen-7-170-gaming-laptop,ASUS TUF Gaming A16 FA607NUQ AMD Ryzen 7 170,159000,laptop,https://www.ryans.com/storage/products/small/asus-tuf-gaming-a16-fa607nuq-amd-ryzen-7-170-16gb-11776672229.webp,Ryzen 7,Ryzen,16GB,512GB SSD,6GB,Nvidia RTX 4050 Graphics,16,Mecha Gray,,,,,,,,,
https://www.ryans.com/lenovo-yoga-7-2-in-1-14iml9-series-1-intel-core-ultra-5-125h-ai-optimized-laptop,Lenovo Yoga 7 2 in 1 14IML9 Series 1 Intel Co,159500,laptop,https://www.ryans.com/storage/products/small/lenovo-yoga-7-2-in-1-14iml9-series-1-intel-core-11758017093.webp,Core Ultra 5,Ultra,16GB,512GB SSD,Shared,Intel Arc Graphics,14,Storm Grey,,,,,,,,,
https://www.ryans.com/msi-cyborg-15-b2rwekg-intel-core-5-15.6-inch-fhd-gaming-laptop,MSI Cyborg 15 B2RWEKG Series 2 Intel Core 5 2,159900,laptop,https://www.ryans.com/storage/products/small/msi-cyborg-15-b2rwekg-series-2-intel-core-5-210h-11767701666.webp,Core 5,Core Series 2,16GB,512GB SSD,8GB,Nvidia RTX 5050 Graphics,15.6,Translucent Black,,,,,,,,,
https://www.ryans.com/asus-vivobook-s-16-oled-m5606ka-amd-ryzen-ai-5-340-laptop,ASUS VivoBook S 16 OLED M5606KA AMD Ryzen AI,160000,laptop,https://www.ryans.com/storage/products/small/asus-vivobook-s-16-oled-m5606ka-amd-ryzen-ai-5-11745238631.webp,Ryzen AI 5,Ryzen,16GB,512GB SSD,Shared,AMD Radeon 840M Graphics,16,Cool Silver,,,,,,,,,
https://www.ryans.com/asus-vivobook-s-16-oled-m5606ka-amd-ryzen-ai-5-340-16gb-ram-laptop,ASUS VivoBook S 16 OLED M5606KA AMD Ryzen AI,160000,laptop,https://www.ryans.com/storage/products/small/asus-vivobook-s-16-oled-m5606ka-amd-ryzen-ai-5-11745311274.webp,Ryzen AI 5,Ryzen,16GB,512GB SSD,Shared,AMD Radeon 840M Graphics,16,Neutral Black,,,,,,,,,
https://www.ryans.com/lenovo-ideapad-slim-5-16ahp10-amd-ryzen-7-8845hs-32gb-ram-laptop,Lenovo IdeaPad Slim 5 16AHP10 AMD Ryzen 7 884,162000,laptop,https://www.ryans.com/storage/products/small/lenovo-ideapad-slim-5-16ahp10-amd-ryzen-7-8845hs-41772876638.webp,Ryzen 7,Ryzen,32GB,1TB SSD,Shared,AMD Radeon 780M Graphics,16,Luna Gray,,,,,,,,,
https://www.ryans.com/lenovo-yoga-slim-7-14ill10-series-2-intel-core-ultra-7-256v-laptop,Lenovo Yoga Slim 7 14ILL10 Series 2 Intel Cor,164000,laptop,https://www.ryans.com/storage/products/small/lenovo-yoga-slim-7-14ill10-series-2-intel-core-11773049596.webp,Core Ultra 7,Ultra,16GB,512GB SSD,Shared,Intel Arc 140V Graphics,14,Luna Gray,,,,,,,,,
https://www.ryans.com/lenovo-yoga-7i-2-in-1-14iml9-intel-core-ultra-7-155h-storm-grey-laptop,Lenovo Yoga 7 2 in 1 14IML9 Intel Core Ultra,165000,laptop,https://www.ryans.com/storage/products/small/lenovo-yoga-7i-2-in-1-14iml9-intel-core-ultra-7-11724234565.webp,Core Ultra 7,Ultra,16GB,1TB SSD,Shared,Intel Arc graphics,14,Storm Grey,,,,,,,,,
https://www.ryans.com/apple-macbook-air-early-2024-apple-m3-chip-16gb-ram-silver-laptop,Apple MacBook Air (Early 2024) Apple M3 Chip,165000,laptop,https://www.ryans.com/storage/products/small/apple-macbook-air-early-2024-apple-m3-chip-16gb-11730117521.webp,Apple M3,M Series,16GB,1TB SSD,Shared,Apple 10-Core GPU,13.6,Silver,,,,,,,,,
https://www.ryans.com/lenovo-loq-15ahp10-amd-ryzen-7-250-16gb-ram-gaming-laptop,Lenovo LOQ 15AHP10 AMD Ryzen 7 250 16GB RAM 5,165000,laptop,https://www.ryans.com/storage/products/small/lenovo-loq-15ahp10-amd-ryzen-7-250-16gb-ram-512gb-11771747540.webp,Ryzen 7,Ryzen,16GB,512GB SSD,8GB,Nvidia RTX 5050 Graphics,16,Luna Gray,,,,,,,,,
https://www.ryans.com/lenovo-loq-15ahp10-amd-ryzen-5-220-laptop,"Lenovo LOQ 15AHP10 AMD Ryzen 5 220 16GB RAM,",168000,laptop,https://www.ryans.com/storage/products/small/lenovo-loq-15ahp10-amd-ryzen-5-220-16gb-ram-1tb-11772877870.webp,Ryzen 5,Ryzen,16GB,1TB SSD,8GB,Nvidia RTX 5050 Graphics,15.6,Luna Gray,,,,,,,,,
https://www.ryans.com/asus-vivobook-s15-s5507qa-qualcomm-snapdragon-x-elite-x1e-78-100-laptop,ASUS VivoBook S15 S5507QA Qualcomm Snapdragon,170000,laptop,https://www.ryans.com/storage/products/small/asus-vivobook-s15-s5507qa-qualcomm-snapdragon-x-11717073916.webp,Snapdragon X Elite,Snapdragon X Series,16GB,512GB SSD,Shared,Qualcomm Adreno Graphics,15.6,Cool Silver,,,,,,,,,
https://www.ryans.com/asus-tuf-gaming-f16-fx608jh-gaming-laptop,ASUS TUF Gaming F16 FX608JH Intel Core i5 134,170000,laptop,https://www.ryans.com/storage/products/small/asus-tuf-gaming-f16-fx608jh-intel-core-i5-13450hx-11752567579.webp,Core i5,13th (Intel),16GB,512GB SSD,8GB,Nvidia RTX 5050 Graphics,16,Jaeger Gray,,,,,,,,,
https://www.ryans.com/asus-rog-strix-g16-g614ju-laptop,ASUS ROG Strix G16 G614JU Intel Core i5 13450,170000,laptop,https://www.ryans.com/storage/products/small/asus-rog-strix-g16-g614ju-intel-core-i5-13450hx-11752571728.webp,Core i5,13th (Intel),16GB,512GB SSD,6GB,Nvidia RTX 4050 Graphics,16,Eclipse Gray,,,,,,,,,
https://www.ryans.com/lenovo-loq-15ahp10-amd-ryzen-7-250-laptop,Lenovo LOQ 15AHP10 AMD Ryzen 7 250 16GB RAM 1,172000,laptop,https://www.ryans.com/storage/products/small/lenovo-loq-15ahp10-amd-ryzen-7-250-16gb-ram-1tb-11772936110.webp,Ryzen 7,Ryzen,16GB,1TB SSD,8GB,Nvidia RTX 5050 Graphics,15.6,Luna Gray,,,,,,,,,
https://www.ryans.com/lenovo-yoga-slim-7i-14ill10-series-2-intel-core-ultra-5-228v-laptop,Lenovo Yoga Slim 7 14ILL10 Series 2 Intel Cor,173000,laptop,https://www.ryans.com/storage/products/small/lenovo-yoga-slim-7i-14ill10-series-2-intel-core-11749123405.webp,Core Ultra 5,Ultra,32GB,1TB SSD,Shared,Intel Arc 130V Graphics,14,Luna Gray,,,,,,,,,
https://www.ryans.com/lenovo-ideapad-slim-5-15arp10-amd-ryzen-7-7735hs-laptop,Lenovo IdeaPad Slim 5 15ARP10 AMD Ryzen 7 773,173000,laptop,https://www.ryans.com/storage/products/small/lenovo-ideapad-slim-5-15arp10-amd-ryzen-7-7735hs-11772865974.webp,Ryzen 7,Ryzen,32GB,1TB SSD,Shared,AMD Radeon 680M Graphics,15.1,Cloud Gray,,,,,,,,,
https://www.ryans.com/hp-elitebook-840-g11-series-1-intel-core-ultra-7-155u-laptop,HP Elitebook 840 G11 Series 1 Intel Core Ultr,175000,laptop,https://www.ryans.com/storage/products/small/hp-elitebook-840-g11-series-1-intel-core-ultra-7-11759322227.webp,Core Ultra 7,Ultra,16GB,512GB SSD,Shared,Intel Graphics,14,Silver,,,,,,,,,
https://www.ryans.com/lenovo-yoga-7-2-in-1-14ill10-series-2-intel-core-ultra-5-228v-laptop,Lenovo Yoga 7 2 in 1 14ILL10 Series 2 Intel C,178000,laptop,https://www.ryans.com/storage/products/small/lenovo-yoga-7-2-in-1-14ill10-series-2-intel-core-11758021720.webp,Core Ultra 5,Ultra,32GB,1TB SSD,Shared,Intel Arc 130V Graphics,14,Seashell,,,,,,,,,
https://www.ryans.com/microsoft-surface-laptop-7-for-business-copilot--pc-7th-edition-laptop,Microsoft Surface Laptop 7 for Business Copil,179000,laptop,https://www.ryans.com/storage/products/small/microsoft-surface-laptop-7-for-business-copilot-11762343864.webp,Core Ultra 5,Ultra,16GB,256GB SSD,Shared,Intel Arc 130V Graphics,13.8,Black,,,,,,,,,
https://www.ryans.com/asus-zenbook-14-ux3405ca-intel-core-ultra-7-255h-laptop,Asus ZenBook 14 UX3405CA Series 2 Intel Core,180000,laptop,https://www.ryans.com/storage/products/small/asus-zenbook-14-ux3405ca-series-2-intel-core-11776926683.webp,Core Ultra 7,Ultra,16GB,512GB SSD,Shared,Intel Arc 140T Graphics,14,Ponder Blue,,,,,,,,,
https://www.ryans.com/microsoft-surface-laptop-7-copilot-plus-pc-7th-edition-snapdragon-x-plus-16gb-ram-laptop,Microsoft Surface Laptop 7 Copilot+ PC 7th Ed,184000,laptop,https://www.ryans.com/storage/products/small/microsoft-surface-laptop-7-copilot-pc-7th-11753181595.webp,Snapdragon X Plus,Snapdragon X Series,16GB,512GB SSD,Shared,Qualcomm Adreno Graphics,13.8,Platinum,,,,,,,,,
https://www.ryans.com/microsoft-surface-laptop-1st-edition-copilot-pc-snapdragon-x-plus-laptop,Microsoft Surface Laptop 1st Edition Copilot+,184000,laptop,https://www.ryans.com/storage/products/small/microsoft-surface-laptop-1st-edition-copilot-pc-11763718394.webp,Snapdragon X Plus,Snapdragon X Series,16GB,512GB SSD,Shared,Qualcomm Adreno Graphics,13,Platinum,,,,,,,,,
https://www.ryans.com/apple-macbook-air-early-2026-apple-m5-chip-midnight-laptop,Apple MacBook Air (Early 2026) Apple M5 Chip,184000,laptop,https://www.ryans.com/storage/products/small/apple-macbook-air-early-2026-apple-m5-chip-16gb-11773290728.webp,Apple M5,M Series,16GB,512GB SSD,Shared,Apple 10-Core GPU,15.3,Midnight,,,,,,,,,
https://www.ryans.com/apple-macbook-air-early-2026-apple-m5-chip-laptop,Apple MacBook Air (Early 2026) Apple M5 Chip,184000,laptop,https://www.ryans.com/storage/products/small/apple-macbook-air-early-2026-apple-m5-chip-16gb-11773292588.webp,Apple M5,M Series,16GB,512GB SSD,Shared,Apple 10-Core GPU,15.3,Silver,,,,,,,,,
https://www.ryans.com/apple-macbook-air-early-2026-apple-m5-chip-laptop,Apple MacBook Air (Early 2026) Apple M5 Chip,184000,laptop,https://www.ryans.com/storage/products/small/apple-macbook-air-early-2026-apple-m5-chip-16gb-11773294598.webp,Apple M5,M Series,16GB,512GB SSD,Shared,Apple 10-Core GPU,15.3,Sky Blue,,,,,,,,,
https://www.ryans.com/apple-macbook-air-early-2026-apple-m5-chip-16gb-ram-laptop,Apple MacBook Air (Early 2026) Apple M5 Chip,184000,laptop,https://www.ryans.com/storage/products/small/apple-macbook-air-early-2026-apple-m5-chip-16gb-11773296279.webp,Apple M5,M Series,16GB,512GB SSD,Shared,Apple 10-Core GPU,15.3,Starlight,,,,,,,,,
https://www.ryans.com/apple-macbook-air-early-2026-apple-m5-10-core-chip-13.6-inch-laptop,Apple MacBook Air (Early 2026) Apple M5 (10-C,184000,laptop,https://www.ryans.com/storage/products/small/apple-macbook-air-early-2026-apple-m5-10-core-11773560244.webp,Apple M5,M Series,16GB,1TB SSD,Shared,Apple 10-Core GPU,13.6,Starlight,,,,,,,,,
https://www.ryans.com/apple-macbook-air-early-2026-apple-m5-chip-liquid-retina-laptop,Apple MacBook Air (Early 2026) Apple M5 (10-C,184000,laptop,https://www.ryans.com/storage/products/small/apple-macbook-air-early-2026-apple-m5-10-core-11773560446.webp,Apple M5,M Series,16GB,1TB SSD,Shared,Apple 10-Core GPU,13.6,Sky Blue,,,,,,,,,
https://www.ryans.com/apple-macbook-air-early-2026-apple-m5-10-core-chip-1tb-ssd-13.6-inch-laptop,Apple MacBook Air (Early 2026) Apple M5 (10-C,184000,laptop,https://www.ryans.com/storage/products/small/apple-macbook-air-early-2026-apple-m5-10-core-11773560586.webp,Apple M5,M Series,16GB,1TB SSD,Shared,Apple 10-Core GPU,13.6,Silver,,,,,,,,,
https://www.ryans.com/apple-macbook-air-early-2026-liquid-retina-display-midnight-laptop,Apple MacBook Air (Early 2026) Apple M5 Chip,184000,laptop,https://www.ryans.com/storage/products/small/apple-macbook-air-early-2026-apple-m5-chip-16gb-11773563308.webp,Apple M5,M Series,16GB,1TB SSD,Shared,Apple 10-Core GPU,13.6,Midnight,,,,,,,,,
https://www.ryans.com/asus-v16-v3607vh-intel-core-7-16-inch-fhd-plus-wuxga-display-gaming-laptop,Asus V16 V3607VH Series 2 Intel Core 7 240H 1,184000,laptop,https://www.ryans.com/storage/products/small/asus-v16-v3607vh-series-2-intel-core-7-240h-16gb-11776774236.webp,Core 7,Core Series 2,16GB,512GB SSD,8GB,Nvidia RTX 5050 Graphics,16,Matte Black,,,,,,,,,
https://www.ryans.com/gigabyte-aero-x16-1th-amd-ryzen-ai-7-350-gaming-laptop,Gigabyte AERO X16 1TH AMD Ryzen AI 7 350 16GB,185000,laptop,https://www.ryans.com/storage/products/small/gigabyte-aero-x16-1th-amd-ryzen-ai-7-350-16gb-ram-11766831880.webp,Ryzen AI 7,Ryzen,16GB,1TB SSD,8GB,Nvidia RTX 5050 Graphics,16,Lunar White,,,,,,,,,
https://www.ryans.com/msi-katana-15-hx-b14wfk-intel-core-i7-14650hx-laptop,MSI Katana 15 HX B14WFK Intel Core i7 14650HX,188900,laptop,https://www.ryans.com/storage/products/small/msi-katana-15-hx-b14wfk-intel-core-i7-14650hx-11755090390.webp,Core i7,14th (Intel),16GB,512GB SSD,8GB,Nvidia RTX 5060 Graphics,15.6,Black,,,,,,,,,
https://www.ryans.com/lenovo-yoga-slim-7i-14ill10-series-2-intel-core-ultra-7-258v-laptop,Lenovo Yoga Slim 7 14ILL10 Series 2 Intel Cor,189000,laptop,https://www.ryans.com/storage/products/small/lenovo-yoga-slim-7i-14ill10-series-2-intel-core-11749124273.webp,Core Ultra 7,Ultra,32GB,1TB SSD,Shared,Intel Arc 140V Graphics,14,Luna Gray,,,,,,,,,
https://www.ryans.com/gigabyte-gaming-a16-cmh-laptop,Gigabyte Gaming A16 CMH Intel Core i7 13620H,189000,laptop,https://www.ryans.com/storage/products/small/gigabyte-gaming-a16-cmh-intel-core-i7-13620h-16gb-11756298339.webp,Core i7,13th (Intel),16GB,1TB SSD,8GB,Nvidia RTX 5070 Graphics,16,Black Steel,,,,,,,,,
https://www.ryans.com/asus-tuf-gaming-a14-fa401uh-amd-ryzen-7-260-gaming-laptop,ASUS TUF Gaming A14 FA401UH AMD Ryzen 7 260 1,192000,laptop,https://www.ryans.com/storage/products/small/asus-tuf-gaming-a14-fa401uh-amd-ryzen-7-260-16gb-11755692030.webp,Ryzen 7,Ryzen,16GB,512GB SSD,8GB,Nvidia RTX 5050 Graphics,14,Jaeger Gray,,,,,,,,,
https://www.ryans.com/lenovo-yoga-slim-7-14imh9-series-1-intel-core-ultra-9-185h-laptop,Lenovo Yoga Slim 7 14IMH9 Series 1 Intel Core,197000,laptop,https://www.ryans.com/storage/products/small/lenovo-yoga-slim-7-14imh9-series-1-intel-core-11770369830.webp,Core Ultra 9,Ultra,32GB,1TB SSD,Shared,Intel Arc Graphics,14,Luna Gray,,,,,,,,,
https://www.ryans.com/lenovo-legion-5-gaming-15irx10-14th-gen-intel-core-i7-14700hx-gaming-laptop,Lenovo Legion 5 Gaming 15IRX10 14th Gen Intel,197500,laptop,https://www.ryans.com/storage/products/small/lenovo-legion-5-gaming-15irx10-14th-gen-intel-11754205909.webp,Core i7,14th (Intel),24GB,512GB SSD,8GB,Nvidia RTX 5050 Graphics,15.1,Eclipse Black,,,,,,,,,
https://www.ryans.com/microsoft-surface-laptop-7-copilot-plus-pc-7th-edition-laptop,Microsoft Surface Laptop 7 Copilot+ PC 7th Ed,199000,laptop,https://www.ryans.com/storage/products/small/microsoft-surface-laptop-7-copilot-pc-7th-11751451954.webp,Snapdragon X Elite,Snapdragon X Series,16GB,512GB SSD,Shared,Qualcomm Adreno Graphics,13.8,Platinum,,,,,,,,,
https://www.ryans.com/lenovo-legion-5-gaming-15irx10-14th-gen-intel-core-i7-14700hx-24gb-ram-gaming-laptop,Lenovo Legion 5 Gaming 15IRX10 14th Gen Intel,200500,laptop,https://www.ryans.com/storage/products/small/lenovo-legion-5-gaming-15irx10-14th-gen-intel-11754205807.webp,Core i7,14th (Intel),24GB,512GB SSD,8GB,Nvidia RTX 5050 Graphics,15.1,Eclipse Black,,,,,,,,,
https://www.ryans.com/asus-tuf-gaming-a16-fa608uh-amd-ryzen-7-260-gaming-laptop,ASUS TUF Gaming A16 FA608UH AMD Ryzen 7 260 1,205000,laptop,https://www.ryans.com/storage/products/small/asus-tuf-gaming-a16-fa608uh-amd-ryzen-7-260-16gb-11755693180.webp,Ryzen 7,Ryzen,16GB,512GB SSD,8GB,Nvidia RTX 5050 Graphics,16,Jaeger Gray,,,,,,,,,
https://www.ryans.com/lenovo-yoga-slim-7-14q8x9-qualcomm-snapdragon-x-elite-x1e-78-100-laptop,Lenovo Yoga Slim 7 14Q8X9 Qualcomm Snapdragon,208000,laptop,https://www.ryans.com/storage/products/small/lenovo-yoga-slim-7-14q8x9-qualcomm-snapdragon-x-11758350631.webp,Snapdragon X Elite,Snapdragon X Series,16GB,512GB SSD,Shared,Qualcomm Adreno Graphics,14.5,Cosmic Blue,,,,,,,,,
https://www.ryans.com/apple-macbook-air-early-2026-apple-m5-chip-24gb-ram-laptop,Apple MacBook Air (Early 2026) Apple M5 Chip,209000,laptop,https://www.ryans.com/storage/products/small/apple-macbook-air-early-2026-apple-m5-chip-24gb-11773628421.webp,Apple M5,M Series,24GB,1TB SSD,Shared,Apple 10-Core GPU,13.6,Midnight,,,,,,,,,
https://www.ryans.com/apple-macbook-air-early-2026-apple-m5-chip-24gb-ram-1tb-ssd-laptop,Apple MacBook Air (Early 2026) Apple M5 Chip,209000,laptop,https://www.ryans.com/storage/products/small/apple-macbook-air-early-2026-apple-m5-chip-24gb-11773628295.webp,Apple M5,M Series,24GB,1TB SSD,Shared,Apple 10-Core GPU,13.6,Silver,,,,,,,,,
https://www.ryans.com/apple-macbook-air-early-2026-apple-m5-chip-24gb-ram-1tb-ssd-starlight-laptop,Apple MacBook Air (Early 2026) Apple M5 (10-C,209000,laptop,https://www.ryans.com/storage/products/small/apple-macbook-air-early-2026-apple-m5-10-core-11773628124.webp,Apple M5,M Series,24GB,1TB SSD,Shared,Apple 10-Core GPU,13.6,Starlight,,,,,,,,,
https://www.ryans.com/apple-macbook-air-early-2026-apple-m5-chip-16gb-ram-1tb-ssd-laptop,Apple MacBook Air (Early 2026) Apple M5 Chip,211000,laptop,https://www.ryans.com/storage/products/small/apple-macbook-air-early-2026-apple-m5-chip-16gb-11773645696.webp,Apple M5,M Series,16GB,1TB SSD,Shared,Apple 10-core GPU,15.3,Starlight,,,,,,,,,
https://www.ryans.com/apple-macbook-air-early-2026-apple-m5-chip-16gb-ram-15.3-inch-display-laptop,Apple MacBook Air (Early 2026) Apple M5 (10-C,211000,laptop,https://www.ryans.com/storage/products/small/apple-macbook-air-early-2026-apple-m5-10-core-11773650543.webp,Apple M5,M Series,16GB,1TB SSD,Shared,Apple 10-core GPU,15.3,Sky Blue,,,,,,,,,
https://www.ryans.com/apple-macbook-air-early-2026-apple-m5-chip-16gb-ram-1tb-ssd-15.3-inch-laptop,Apple MacBook Air (Early 2026) Apple M5 (10-C,211000,laptop,https://www.ryans.com/storage/products/small/apple-macbook-air-early-2026-apple-m5-10-core-11773716952.webp,Apple M5,M Series,16GB,1TB SSD,Shared,Apple 10-core GPU,15.3,Silver,,,,,,,,,
https://www.ryans.com/apple-macbook-air-early-2026-apple-m5-chip-16gb-ram-15.3-inch-laptop,Apple MacBook Air (Early 2026) Apple M5 (10-C,211000,laptop,https://www.ryans.com/storage/products/small/apple-macbook-air-early-2026-apple-m5-10-core-11773725655.webp,Apple M5,M Series,16GB,1TB SSD,Shared,Apple 10-core GPU,15.3,Midnight,,,,,,,,,
https://www.ryans.com/asus-zenbook-s-14-oled-ux5406sa-series-2-laptop,ASUS ZenBook S 14 OLED UX5406SA Series 2 Inte,216000,laptop,https://www.ryans.com/storage/products/small/asus-zenbook-s-14-oled-ux5406sa-series-2-intel-11733652365.webp,Core Ultra 7,Ultra,16GB,1TB SSD,Shared,Intel Arc Graphics,14,Zumaia Gray,,,,,,,,,
https://www.ryans.com/asus-tuf-gaming-f16-fx608jhi-14th-gen-intel-core-i7-14650hx-gaming-laptop,Asus TUF Gaming F16 FX608JHI 14th Gen Intel C,220000,laptop,https://www.ryans.com/storage/products/small/asus-tuf-gaming-f16-fx608jhi-14th-gen-intel-core-11776673033.webp,Core i7,14th (Intel),16GB,1TB SSD,8GB,Nvidia RTX 5050 Graphics,16,Jaeger Gray,,,,,,,,,
https://www.ryans.com/msi-katana-15-hx-b14wgk-gaming-laptop,MSI Katana 15 HX B14WGK Intel Core i7 14650HX,221900,laptop,https://www.ryans.com/storage/products/small/msi-katana-15-hx-b14wgk-intel-core-i7-14650hx-11755090954.webp,Core i7,14th (Intel),16GB,512GB SSD,8GB,Nvidia RTX 5070 Graphics,15.6,Black,,,,,,,,,
https://www.ryans.com/apple-macbook-air--early-2025--apple-m4-15.3-inch-display-macbook-laptop,Apple MacBook Air (Early 2025) Apple M4 24GB,225000,laptop,https://www.ryans.com/storage/products/small/apple-macbook-air-early-2025-apple-m4-24gb-ram-11758781312.webp,Apple M4,M Series,24GB,512GB SSD,Shared,Apple 10-core GPU,15.3,Silver,,,,,,,,,
https://www.ryans.com/hp-omnibook-ultra-flip-x360-14-fh0104tu-ai-series-2-intel-core-ultra-7-256v-convertible-laptop,HP OmniBook Ultra Flip x360 14-fh0104TU AI Se,229000,laptop,https://www.ryans.com/storage/products/small/hp-omnibook-ultra-flip-x360-14-fh0104tu-ai-series-11765360499.webp,Core Ultra 7,Ultra,16GB,1TB SSD,Shared,Intel Arc 140V Graphics,14,Eclipse Gray,,,,,,,,,
https://www.ryans.com/asus-proart-studiobook-16-h5600qm-amd-ryzen-7-5800h-16-inch-wquxga-oled-display-star-black-laptop,ASUS ProArt StudioBook 16 H5600QM AMD Ryzen 7,232000,laptop,https://www.ryans.com/storage/products/small/asus-proart-studiobook-16-h5600qm-amd-ryzen-7-11710645969.webp,Ryzen 7,Ryzen,16GB,1TB SSD,6GB,Nvidia RTX 3060 Graphics,16,Star Black,,,,,,,,,
https://www.ryans.com/lenovo-legion-pro-5-16adr10-amd-ryzen-7-8745hx-gaming-laptop,Lenovo Legion Pro 5 16ADR10 AMD Ryzen 7 8745H,235000,laptop,https://www.ryans.com/storage/products/small/lenovo-legion-pro-5-16adr10-amd-ryzen-7-8745hx-11764330972.webp,Ryzen 7,Ryzen,32GB,1TB SSD,8GB,NVIDIA GeForce RTX 5060 Graphics,16,Eclipse Black,,,,,,,,,
https://www.ryans.com/apple-macbook-air-early-2026-apple-m5-chip-24gb-liquid-retina-laptop,Apple MacBook Air (Early 2026) Apple M5 Chip,238000,laptop,https://www.ryans.com/storage/products/small/apple-macbook-air-early-2026-apple-m5-chip-24gb-11773650254.webp,Apple M5,M Series,24GB,1TB SSD,Shared,Apple 10-core GPU,15.3,Starlight,,,,,,,,,
https://www.ryans.com/apple-macbook-air-early-2026-apple-m5-chip-24gb-ram-liquid-retina-laptop,Apple MacBook Air (Early 2026) Apple M5 (10-C,238000,laptop,https://www.ryans.com/storage/products/small/apple-macbook-air-early-2026-apple-m5-10-core-11773739294.webp,Apple M5,M Series,24GB,1TB SSD,Shared,Apple 10-core GPU,15.3,Sky Blue,,,,,,,,,
https://www.ryans.com/apple-macbook-air-early-2026-apple-m5-chip-24gb-ram-silver-laptop,Apple MacBook Air (Early 2026) Apple M5 (10-C,238000,laptop,https://www.ryans.com/storage/products/small/apple-macbook-air-early-2026-apple-m5-10-core-11773739517.webp,Apple M5,M Series,24GB,1TB SSD,Shared,Apple 10-core GPU,15.3,Silver,,,,,,,,,
https://www.ryans.com/apple-macbook-air-early-2026-apple-m5-chip-24gb-ram-midnight-laptop,Apple MacBook Air (Early 2026) Apple M5 (10-C,238000,laptop,https://www.ryans.com/storage/products/small/apple-macbook-air-early-2026-apple-m5-10-core-11773739808.webp,Apple M5,M Series,24GB,1TB SSD,Shared,Apple 10-core GPU,15.3,Midnight,,,,,,,,,
https://www.ryans.com/lenovo-legion-5-15akp10-amd-ryzen-ai-7-350-32gb-ram-gaming-laptop,Lenovo Legion 5 15AKP10 AMD Ryzen AI 7 350 32,240000,laptop,https://www.ryans.com/storage/products/small/lenovo-legion-5-15akp10-amd-ryzen-ai-7-350-32gb-11771581815.webp,Ryzen AI 7,Ryzen,32GB,512GB SSD,8GB,Nvidia RTX 5060 Graphics,15.1,Eclipse Black,,,,,,,,,
https://www.ryans.com/lenovo-legion-pro-5-16adr10-amd-ryzen-7-8745hx-24gb-ram-gaming-laptop,Lenovo Legion Pro 5 16ADR10 AMD Ryzen 7 8745H,240000,laptop,https://www.ryans.com/storage/products/small/lenovo-legion-pro-5-16adr10-amd-ryzen-7-8745hx-11771747317.webp,Ryzen 7,Ryzen,24GB,1TB SSD,8GB,NVIDIA GeForce RTX 5060 Graphics,16,Eclipse Black,,,,,,,,,
https://www.ryans.com/asus-rog-strix-g16-g614ph-amd-ryzen-9-8940hx-gaming-laptop,Asus ROG Strix G16 G614PH AMD Ryzen 9 8940HX,240000,laptop,https://www.ryans.com/storage/products/small/asus-rog-strix-g16-g614ph-amd-ryzen-9-8940hx-16gb-11776681954.webp,Ryzen 9,Ryzen,16GB,512GB SSD,8GB,Nvidia RTX 5050 Graphics,16,Eclipse Gray,,,,,,,,,
